1215749,32.7153292,-117.1572551
1223296,33.4483771,-112.0740373
1226006,33.3528264,-111.789027
1226379,33.414768,-111.9093095
12341,40.7329606,-73.9884556
1237167,33.414768,-111.9093095
123721,37.6390972,-120.9968782
1240288,33.9791793,-118.032844
124067,40.8361111,-74.4813889
124193,40.65,-73.95
1244708,33.4941704,-111.9260519
124572,33.6839473,-117.7946942
124805,40.7143528,-74.0059731
124941,33.3061605,-111.8412502
12513,40.740389,-73.983385
125380,44.9428975,-123.0350963
12550,41.8781136,-87.6297982
125610,36.0959715,-79.2669619
1257384,33.414768,-111.9093095
126745,40.7143528,-74.0059731
126887,32.2217429,-110.926479
127157,36.114646,-115.172816
127211,33.414768,-111.9093095
127287,33.4941704,-111.9260519
127673,33.7489954,-84.3879824
127798,37.7749295,-122.4194155
128008,47.6062095,-122.3320708
12811,36.0533943,-87.3125103
1281390,33.4483771,-112.0740373
12829,40.7329606,-73.9884556
128645,41.8781136,-87.6297982
128659,38.8048355,-77.0469214
128673,32.7153292,-117.1572551
128699,38.8951118,-77.0363658
12881,37.7749295,-122.4194155
129036,38.5089954,-90.3771312
129342,35.2013516,-111.639249
1296221,33.7123305,-84.1051939
129625,33.414768,-111.9093095
129732,36.0331164,-86.7827772
130179,40.4406248,-79.9958864
130494,34.0522342,-118.2436849
1307252,33.4151843,-111.8314724
1311483,33.4483771,-112.0740373
1313298,33.414768,-111.9093095
131613,34.0489281,-111.0937311
131838,39.7391536,-104.9847034
132270,33.4483771,-112.0740373
132764,37.798577,-122.4246535
1328,40.7143528,-74.0059731
1333389,34.0489281,-111.0937311
1334318,33.414768,-111.9093095
133438,37.629349,-122.400087
133720,33.8352932,-117.9145036
1338052,33.4941704,-111.9260519
1338604,33.4483771,-112.0740373
1339065,33.4941704,-111.9260519
1339186,33.4483771,-112.0740373
1339981,33.414768,-111.9093095
1340639,32.2217429,-110.926479
1343434,33.4483771,-112.0740373
1345752,33.4483771,-112.0740373
1346022,33.4483771,-112.0740373
1349404,42.3584308,-71.0597732
1352368,33.4483771,-112.0740373
1353323,33.4483771,-112.0740373
1355262,33.4483771,-112.0740373
135528,33.414768,-111.9093095
1356073,40.9167654,-74.171811
1361328,33.4483771,-112.0740373
1362131,33.414768,-111.9093095
1365025,33.4483771,-112.0740373
1366006,33.3528264,-111.789027
13691,40.740389,-73.983385
137102,34.1435878,-118.3952221
137110,33.4941704,-111.9260519
1372941,33.4483771,-112.0740373
1373145,33.414768,-111.9093095
1373935,33.4941704,-111.9260519
137439,34.1808392,-118.3089661
1376083,33.4483771,-112.0740373
1379905,33.4941704,-111.9260519
1379934,33.4483771,-112.0740373
1383616,33.4941704,-111.9260519
1383654,33.4941704,-111.9260519
138387,38.9687213,-77.3410958
1384347,33.4483771,-112.0740373
1393049,-0.3012262,36.5229641
139358,40.723692,-74.358677
139434,39.952335,-75.163789
1395926,33.4667115,-111.8640311
139656,33.4483771,-112.0740373
1398496,33.4483771,-112.0740373
1399877,40.7143528,-74.0059731
1402202,33.4941704,-111.9260519
140280,37.629349,-122.400087
140370,37.8857582,-122.1180201
140641,40.732312,-74.003084
14070,40.7329606,-73.9884556
140747,39.7817213,-89.6501481
14075,33.660297,-117.9992265
14126,33.4222685,-111.8226402
141513,37.8268775,-122.4228668
14152,40.715972,-74.001437
1415332,33.414768,-111.9093095
1416240,33.4483771,-112.0740373
1417117,33.414768,-111.9093095
141712,41.8397865,-87.9535534
1418898,33.4941704,-111.9260519
1421088,33.4941704,-111.9260519
1423021,33.4222685,-111.8226402
14241,33.4941704,-111.9260519
1425208,33.4483771,-112.0740373
142832,40.6084305,-75.4901833
14301,40.7143528,-74.0059731
1433761,33.6130942,-112.3246042
1434420,33.4483771,-112.0740373
143457,35.1495343,-90.0489801
14365,40.715972,-74.001437
143666,26.1223084,-80.1433786
143713,33.3528264,-111.789027
143837,26.1223084,-80.1433786
14384,33.4483771,-112.0740373
143882,26.1223084,-80.1433786
144045,41.8781136,-87.6297982
14407,40.7329606,-73.9884556
14428,40.740389,-73.983385
144331,33.1540091,-97.0647322
144417,28.5383355,-81.3792365
144419,34.0900091,-118.3617443
144785,40.7143528,-74.0059731
144841,27.949436,-82.4651441
144944,28.1808458,-82.6817662
144974,40.740389,-73.983385
145087,42.2708716,-83.7263294
145096,29.4241219,-98.4936282
1453964,33.414768,-111.9093095
145642,41.8781136,-87.6297982
145727,41.8781136,-87.6297982
145737,24.5557025,-81.7825914
145757,33.4150485,-111.5495777
145789,40.7329606,-73.9884556
145797,40.7329606,-73.9884556
145904,33.414768,-111.9093095
145961,34.1477849,-118.1445155
146002,40.740389,-73.983385
146059,41.7858629,-88.1472893
146114,35.0844909,-106.6511367
146345,38.8951118,-77.0363658
14661,25.7889689,-80.2264393
146682,26.1723065,-80.1319893
146865,40.735657,-74.1723667
146958,33.4483771,-112.0740373
1470,41.7376587,-87.697554
147072,26.0031465,-80.223937
147083,33.474246,-82.00967
147084,33.4222685,-111.8226402
147225,33.5311541,-111.9426452
147382,40.715972,-74.001437
147393,39.7391536,-104.9847034
147665,26.1723065,-80.1319893
1477547,33.4941704,-111.9260519
147756,47.610377,-122.2006786
1477628,33.414768,-111.9093095
147894,28.5383355,-81.3792365
147974,33.4483771,-112.0740373
148204,36.1988592,-115.1175013
148253,44.9799654,-93.2638361
148337,34.0522342,-118.2436849
148604,38.8951118,-77.0363658
148903,34.7303688,-86.5861037
1494604,33.4483771,-112.0740373
1498747,33.3703197,-112.5837766
149915,40.740389,-73.983385
149929,40.715972,-74.001437
150272,40.8975992,-74.0159727
150525,41.8781136,-87.6297982
150578,42.324204,-83.400211
150580,33.800745,-84.41052
150630,47.348433,-122.3234561
150639,36.1613005,-86.7762673
15064,33.414768,-111.9093095
150661,33.4941704,-111.9260519
150808,36.08770793,-86.64839745
150811,33.3942655,-104.5230242
150816,35.5931377,-82.4752757
150825,42.331427,-83.0457538
150851,36.08770793,-86.64839745
150854,29.5293998,-95.2010447
150937,32.802955,-96.769923
150938,39.7683765,-86.1580423
150955,40.740389,-73.983385
15117,39.952335,-75.163789
151298,33.4222685,-111.8226402
1515340,33.4941704,-111.9260519
151771,37.5841026,-122.3660825
15190,41.8781136,-87.6297982
151962,40.0149856,-105.2705456
152065,40.740389,-73.983385
152337,33.4483771,-112.0740373
152588,29.7628844,-95.3830615
152861,40.740389,-73.983385
153257,33.414768,-111.9093095
153454,40.5795437,-75.3407346
153466,39.001333,-77.408297
1535149,33.414768,-111.9093095
153777,36.1613005,-86.7762673
1538635,33.414768,-111.9093095
1539850,33.4941704,-111.9260519
15415,42.3584308,-71.0597732
154164,41.4501021,-71.4495005
154428,33.414768,-111.9093095
1546928,33.3061605,-111.8412502
155208,33.8847361,-118.4109089
15539,32.802955,-96.769923
1554744,33.4941704,-111.9260519
155695,37.629349,-122.400087
156093,40.735657,-74.1723667
156260,42.3764852,-71.2356113
156263,27.949436,-82.4651441
156537,41.8781136,-87.6297982
156590,40.9098215,-73.8079111
156987,33.1506744,-96.8236116
157194,33.414768,-111.9093095
157399,38.8951118,-77.0363658
157909,36.1539816,-95.992775
15824,38.8951118,-77.0363658
158307,47.610377,-122.2006786
158612,39.952335,-75.163789
15896,40.7329606,-73.9884556
1591521,33.4483771,-112.0740373
159253,40.79428591,-73.97186995
15930,39.629526,-79.9558968
159364,37.629349,-122.400087
159739,40.6687141,-74.1143091
159910,40.715972,-74.001437
1600678,33.3528264,-111.789027
160083,40.0149856,-105.2705456
160085,34.09833,-118.32583
160339,44.9799654,-93.2638361
160921,44.9799654,-93.2638361
161146,44.9799654,-93.2638361
161427,37.542979,-77.469092
1615742,33.4941704,-111.9260519
162233,40.65,-73.95
162397,38.2526647,-85.7584557
162572,41.8781136,-87.6297982
1632368,33.4941704,-111.9260519
1632430,33.4483771,-112.0740373
163276,44.4906054,-73.1109604
1635244,33.4483771,-112.0740373
164189,33.7489954,-84.3879824
1641936,33.414768,-111.9093095
164415,33.3061605,-111.8412502
16464,37.798577,-122.4246535
1648816,33.2486638,-111.6342993
165642,34.13889,-118.3525
1658102,33.4941704,-111.9260519
165872,40.715972,-74.001437
1659636,33.4483771,-112.0740373
1662835,33.4941704,-111.9260519
1664766,33.4941704,-111.9260519
166617,38.8799697,-77.1067698
1668377,32.2217429,-110.926479
1671761,33.3528264,-111.789027
1671894,33.414768,-111.9093095
167336,33.4222685,-111.8226402
1674710,33.4483771,-112.0740373
1679245,33.3061605,-111.8412502
167949,45.5234515,-122.6762071
168,42.3584308,-71.0597732
168082,33.4483771,-112.0740373
1684215,33.4483771,-112.0740373
16891,33.3061605,-111.8412502
16898,33.4483771,-112.0740373
169,40.7143528,-74.0059731
1692377,33.414768,-111.9093095
169639,38.7521235,-121.2880059
17001,37.629349,-122.400087
17005,40.715972,-74.001437
17032,40.735657,-74.1723667
170510,40.740389,-73.983385
1705728,33.4941704,-111.9260519
170692,40.740389,-73.983385
170858,34.0211224,-118.3964665
171330,43.6242362,-72.5184275
17154,40.7143528,-74.0059731
171971,41.8781136,-87.6297982
171977,30.267153,-97.7430608
1720688,33.4222685,-111.8226402
172190,33.3061605,-111.8412502
172388,33.4941704,-111.9260519
1724853,33.4941704,-111.9260519
17303,40.1164204,-88.2433829
1732161,33.4483771,-112.0740373
173451,33.414768,-111.9093095
1734976,33.414768,-111.9093095
173500,40.740389,-73.983385
174004,43.0389025,-87.9064736
174170,34.101418,-118.336595
17425,39.6477653,-104.9877597
174440,32.802955,-96.769923
174997,33.4483771,-112.0740373
175483,41.2523634,-95.9979883
175500,42.4709296,-70.9175487
1758300,33.4255104,-111.9400054
17587,39.9167783,-75.387693
175997,32.7153292,-117.1572551
17607,33.4222685,-111.8226402
17614,33.9191799,-118.4164652
17666,32.2217429,-110.926479
17671,32.7153292,-117.1572551
1768,41.8781136,-87.6297982
17687,33.4941704,-111.9260519
177076,28.5383355,-81.3792365
177342,33.9562149,-83.9879625
177563,41.5519954,-81.4784522
177578,32.216316,-80.752608
1778472,33.4483771,-112.0740373
178320,33.0581063,-112.0476423
178376,32.802955,-96.769923
1785099,33.4483771,-112.0740373
1785416,33.4483771,-112.0740373
178610,33.4483771,-112.0740373
1788942,33.414768,-111.9093095
179,42.3584308,-71.0597732
1791793,33.4483771,-112.0740373
1793194,33.4941704,-111.9260519
179331,28.5383355,-81.3792365
17943,47.6062095,-122.3320708
1794753,33.4941704,-111.9260519
179650,44.648881,-63.575312
179669,48.8566667,2.3509871
179670,32.991235,-97.1950138
179795,42.2711311,-89.0939952
179923,33.4941704,-111.9260519
179945,33.414768,-111.9093095
179950,33.4483771,-112.0740373
1802838,32.2217429,-110.926479
18057,33.4222685,-111.8226402
180718,45.5228939,-122.989827
181353,33.3528264,-111.789027
181740,37.629349,-122.400087
1822696,33.4941704,-111.9260519
182720,37.798577,-122.4246535
18288,37.654656,-122.4077498
182948,39.7683765,-86.1580423
183280,37.6940973,-122.0863522
183283,41.7858629,-88.1472893
183319,41.8781136,-87.6297982
183343,47.6062095,-122.3320708
183349,40.7143528,-74.0059731
183409,32.802955,-96.769923
18358,38.8799697,-77.1067698
183696,19.1817393,-88.4791376
184753,33.414768,-111.9093095
1856929,33.4483771,-112.0740373
18586,40.7329606,-73.9884556
185929,38.7134516,-77.7952712
186172,42.1514146,-87.959794
186665,39.952335,-75.163789
186684,40.715972,-74.001437
187667,33.414768,-111.9093095
187802,30.267153,-97.7430608
18789,40.7607793,-111.8910474
18800,33.4483771,-112.0740373
188539,42.8864468,-78.8783689
188651,45.5234515,-122.6762071
189034,42.2222614,-83.3965994
189292,40.715972,-74.001437
1893779,33.414768,-111.9093095
189498,44.9799654,-93.2638361
189570,41.8781136,-87.6297982
190357,43.6525,-79.3816667
190636,33.414768,-111.9093095
1910410,33.4483771,-112.0740373
19130,40.715972,-74.001437
1914985,33.4222685,-111.8226402
191594,33.800745,-84.41052
19187,36.114646,-115.172816
191958,38.8951118,-77.0363658
192091,41.8781136,-87.6297982
192539,33.414768,-111.9093095
1928,41.8781136,-87.6297982
19324,40.715972,-74.001437
193242,40.740389,-73.983385
19336,43.16103,-77.6109219
193561,40.740389,-73.983385
194853,33.4483771,-112.0740373
194864,33.4941704,-111.9260519
194983,40.69149,-73.5334597
195034,33.4483771,-112.0740373
195118,37.798577,-122.4246535
196169,38.8799697,-77.1067698
196458,40.740389,-73.983385
1965,40.7143528,-74.0059731
19655,37.5482697,-121.9885719
197599,41.8781136,-87.6297982
198840,37.7749295,-122.4194155
198845,37.7749295,-122.4194155
198887,37.7749295,-122.4194155
1991680,34.0736204,-118.4003563
19933,37.629349,-122.400087
199634,40.5431598,-74.3632049
19964,33.4941704,-111.9260519
19970,40.715972,-74.001437
20068,33.8752935,-117.5664384
2008640,41.9211423,-87.8092266
200948,38.8799697,-77.1067698
201256,35.206531,-106.661274
201263,33.4222685,-111.8226402
201298,32.802955,-96.769923
201300,34.2102549,-77.793123
2018,32.7153292,-117.1572551
202105,33.4941704,-111.9260519
202110,33.4941704,-111.9260519
2024628,34.0489281,-111.0937311
203083,33.3061605,-111.8412502
203124,39.7683765,-86.1580423
2045968,40.2338438,-111.6585337
204829,41.6833813,-86.2500066
2048963,33.4222685,-111.8226402
2050915,33.5360955,-112.3819027
205197,44.5645659,-123.2620435
2051971,34.0489281,-111.0937311
2057401,33.3061605,-111.8412502
206034,36.114646,-115.172816
2064115,33.4483771,-112.0740373
2064778,33.4222685,-111.8226402
20674,40.7143528,-74.0059731
20688,33.7489954,-84.3879824
20761,28.5383355,-81.3792365
20836,40.715972,-74.001437
208377,32.8342952,-97.2289029
208495,33.4483771,-112.0740373
20948,37.7749295,-122.4194155
2097,33.4483771,-112.0740373
209846,32.981212,-117.078863
210069,40.7498243,-73.7976337
210083,29.7030024,-98.1244531
210200,37.629349,-122.400087
210415,54.441581,18.5600956
210645,37.629349,-122.400087
210820,33.4483771,-112.0740373
21107,42.3370413,-71.2092214
212304,39.0997265,-94.5785667
21353,37.3393857,-121.8949555
21537,33.7489954,-84.3879824
21548,43.0389025,-87.9064736
21596,39.1370528,-76.6983022
21716,33.3061605,-111.8412502
217527,40.715972,-74.001437
21771,33.4483771,-112.0740373
217826,36.0625795,-94.1574263
21785,38.8951118,-77.0363658
218004,40.740389,-73.983385
218030,43.4194699,-83.9508068
218271,41.256483,-74.3598755
218346,40.7329606,-73.9884556
218518,33.4483771,-112.0740373
21854,40.7498243,-73.7976337
21860,45.5234515,-122.6762071
21894,33.4483771,-112.0740373
22007,33.4483771,-112.0740373
220102,33.9802893,-118.4517449
220141,40.7329606,-73.9884556
220155,32.2217429,-110.926479
220326,40.7329606,-73.9884556
220328,40.7329606,-73.9884556
22037,38.9822282,-94.6707917
22051,29.7628844,-95.3830615
22182,40.715972,-74.001437
22246,40.7143528,-74.0059731
22337,37.7749295,-122.4194155
22369,32.2217429,-110.926479
223886,45.5234515,-122.6762071
224295,32.0835407,-81.0998342
224508,33.4222685,-111.8226402
224790,33.4483771,-112.0740373
225450,36.114646,-115.172816
226135,33.3703197,-112.5837766
22633,37.8715926,-122.272747
22681,40.7143528,-74.0059731
228620,33.4483771,-112.0740373
228900,28.5383355,-81.3792365
229115,34.101418,-118.336595
23008,37.7749295,-122.4194155
23033,40.0994425,-74.9325683
23039,40.6764911,-74.2907032
231132,33.4941704,-111.9260519
232317,31.7587198,-106.4869314
233827,33.3528264,-111.789027
233828,33.414768,-111.9093095
233868,33.4483771,-112.0740373
23387,40.715972,-74.001437
233878,33.414768,-111.9093095
233884,33.3061605,-111.8412502
233894,33.4483771,-112.0740373
233897,33.414768,-111.9093095
233951,33.3061605,-111.8412502
233967,33.4483771,-112.0740373
234002,33.3061605,-111.8412502
234006,33.4483771,-112.0740373
234011,33.414768,-111.9093095
234035,33.4483771,-112.0740373
234065,33.4483771,-112.0740373
23410,41.8781136,-87.6297982
234195,38.9517053,-92.3340724
23450,33.4500425,-112.259321
23525,38.8951118,-77.0363658
23558,40.7439905,-74.0323626
235787,33.4483771,-112.0740373
23613,-33.0504619,-71.6164515
23685,33.414768,-111.9093095
237744,41.6005448,-93.6091064
23869,37.629349,-122.400087
23925,33.8752935,-117.5664384
23991,40.65,-73.95
240011,41.8781136,-87.6297982
24141,33.8883487,-118.3089624
24149,33.4483771,-112.0740373
24152,40.715972,-74.001437
24197,40.1261743,-82.9290696
241989,33.7455731,-117.8678338
24244,34.4208305,-119.6981901
24266,41.8781136,-87.6297982
243126,34.0522342,-118.2436849
24336,37.5482697,-121.9885719
245345,40.740389,-73.983385
245626,42.7470225,-73.7590088
245893,33.5386523,-112.1859866
246026,40.7143528,-74.0059731
246411,40.715972,-74.001437
24671,40.740389,-73.983385
246854,41.0017643,-73.6656834
24693,40.7834345,-73.9662495
247827,42.3584308,-71.0597732
248486,28.5383355,-81.3792365
249511,40.740389,-73.983385
249517,33.4941704,-111.9260519
250186,33.4941704,-111.9260519
250777,33.4483771,-112.0740373
25228,40.715972,-74.001437
25337,33.4483771,-112.0740373
25343,45.7809491,-122.5334307
25397,37.7749295,-122.4194155
254065,40.65,-73.95
25551,33.4941704,-111.9260519
255685,48.3654574,10.8947684
255703,34.20003,-118.4914337
25580,41.8781136,-87.6297982
25591,40.715972,-74.001437
256069,40.7143528,-74.0059731
256211,40.7143528,-74.0059731
25699,33.4483771,-112.0740373
25737,42.3726399,-71.1096528
258861,33.7489954,-84.3879824
259994,33.414768,-111.9093095
261743,32.2217429,-110.926479
261746,37.798577,-122.4246535
26194,37.629349,-122.400087
26225,40.65,-73.95
26317,33.5386523,-112.1859866
26322,38.902558,-77.022947
263247,37.7749295,-122.4194155
263264,33.414768,-111.9093095
26444,41.0050977,-73.7845768
264858,33.5386523,-112.1859866
26495,34.0522342,-118.2436849
26594,40.7329606,-73.9884556
2661,40.5852602,-105.084423
26647,33.800745,-84.41052
266982,37.798577,-122.4246535
26772,33.4941704,-111.9260519
268528,40.77194,-73.93056
2694,39.8676134,-75.0946182
27184,33.3061605,-111.8412502
271865,33.4941704,-111.9260519
27210,33.7489954,-84.3879824
272250,33.3061605,-111.8412502
272417,37.798577,-122.4246535
272854,42.3584308,-71.0597732
27399,41.8781136,-87.6297982
274261,28.5383355,-81.3792365
27476,47.6062095,-122.3320708
276127,33.4483771,-112.0740373
276758,32.7153292,-117.1572551
277546,37.798577,-122.4246535
27803,40.715972,-74.001437
279032,34.0194543,-118.4911912
279414,33.7489954,-84.3879824
279614,37.7749295,-122.4194155
281079,38.8951118,-77.0363658
28136,41.8781136,-87.6297982
281758,40.740389,-73.983385
282329,33.4941704,-111.9260519
282336,33.3528264,-111.789027
282337,33.414768,-111.9093095
282340,33.414768,-111.9093095
282516,41.4553232,-81.9179173
28272,41.8781136,-87.6297982
28283,40.7498243,-73.7976337
283377,40.715972,-74.001437
283716,33.4483771,-112.0740373
28431,40.7143528,-74.0059731
28458,33.4483771,-112.0740373
28494,41.8781136,-87.6297982
285091,33.3528264,-111.789027
285102,33.4941704,-111.9260519
285117,33.4483771,-112.0740373
285166,33.4941704,-111.9260519
285181,33.414768,-111.9093095
285188,33.4941704,-111.9260519
285190,33.4483771,-112.0740373
285196,33.4941704,-111.9260519
285210,33.4483771,-112.0740373
285248,32.981212,-117.078863
285393,33.414768,-111.9093095
285429,33.4483771,-112.0740373
285454,33.4222685,-111.8226402
285493,33.4941704,-111.9260519
285497,33.4941704,-111.9260519
285500,33.4483771,-112.0740373
285549,33.4941704,-111.9260519
285614,33.414768,-111.9093095
285637,33.414768,-111.9093095
285638,33.4483771,-112.0740373
285664,33.4483771,-112.0740373
285706,33.414768,-111.9093095
28592,39.1156615,-77.5636015
285920,32.8795022,-111.7573521
285942,40.65,-73.95
285994,33.4941704,-111.9260519
286008,31.7587198,-106.4869314
286014,33.4941704,-111.9260519
286058,33.4941704,-111.9260519
28608,40.77194,-73.93056
286480,33.3061605,-111.8412502
286570,41.8781136,-87.6297982
286678,38.4015781,-122.3608105
287072,40.740389,-73.983385
287260,33.4483771,-112.0740373
287421,37.7749295,-122.4194155
28766,33.414768,-111.9093095
288189,37.798577,-122.4246535
28820,40.4406248,-79.9958864
288223,26.1223084,-80.1433786
289301,40.740389,-73.983385
289869,33.5805955,-112.2373779
289872,33.414768,-111.9093095
290446,33.4483771,-112.0740373
291094,33.7489954,-84.3879824
29193,40.715972,-74.001437
29271,37.798577,-122.4246535
293090,59.3327881,18.0644881
293777,40.740389,-73.983385
29430,32.802955,-96.769923
29453,40.715972,-74.001437
294565,33.362778,-112.168611
294836,40.7143528,-74.0059731
295187,27.949436,-82.4651441
295293,40.7143528,-74.0059731
29537,42.331427,-83.0457538
29552,40.7329606,-73.9884556
29554,32.802955,-96.769923
295824,40.7329606,-73.9884556
29605,36.114646,-115.172816
29700,40.715972,-74.001437
29773,33.800745,-84.41052
29844,40.65,-73.95
299163,27.949436,-82.4651441
29992,41.8781136,-87.6297982
301480,38.2526647,-85.7584557
302894,31.549333,-97.1466695
30403,37.654656,-122.4077498
304151,40.65,-73.95
304253,40.65,-73.95
30455,33.5805955,-112.2373779
30485,33.7489954,-84.3879824
304865,33.4483771,-112.0740373
304876,33.4483771,-112.0740373
30490,33.4483771,-112.0740373
304930,34.0522342,-118.2436849
305669,33.4483771,-112.0740373
306541,42.3584308,-71.0597732
30672,41.8781136,-87.6297982
309437,33.414768,-111.9093095
30954,40.740389,-73.983385
309735,33.4483771,-112.0740373
30982,40.7556573,-73.8854139
309824,38.8951118,-77.0363658
310536,38.8951118,-77.0363658
31073,42.3593008,-71.1270268
31211,33.8041667,-118.1580556
312591,33.4483771,-112.0740373
31422,42.4894801,-83.1446485
314623,40.41483,-74.2295891
31479,36.114646,-115.172816
31486,38.8951118,-77.0363658
31498,40.740389,-73.983385
315778,41.8781136,-87.6297982
315783,33.5360955,-112.3819027
316281,40.7329606,-73.9884556
317193,39.952335,-75.163789
31737,41.22,-74.871667
317428,43.0389025,-87.9064736
31772,41.2706527,-72.9470471
318612,33.414768,-111.9093095
31891,40.7658085,-73.8330844
31986,36.114646,-115.172816
32010,40.6653772,-73.0681667
32025,33.800745,-84.41052
321142,29.7628844,-95.3830615
324101,32.2217429,-110.926479
324369,33.414768,-111.9093095
324370,33.4483771,-112.0740373
32463,32.981212,-117.078863
32559,40.7329606,-73.9884556
3264,38.9981652,-77.2883157
32640,33.6130942,-112.3246042
3266,40.0149856,-105.2705456
32667,35.772096,-78.6386145
327273,30.267153,-97.7430608
327378,45.5234515,-122.6762071
32812,40.65,-73.95
32853,37.798577,-122.4246535
32865,33.5997222,-117.6994444
328882,33.414768,-111.9093095
33016,34.0659329,-84.6768796
330276,33.4941704,-111.9260519
330370,38.8951118,-77.0363658
330742,33.7489954,-84.3879824
332249,30.267153,-97.7430608
332743,38.8951118,-77.0363658
33307,40.7143528,-74.0059731
333595,30.6943566,-88.0430541
334115,33.4941704,-111.9260519
334954,42.2411344,-88.3161965
33541,41.8781136,-87.6297982
335523,33.5386523,-112.1859866
33581,38.0317136,-84.4951359
33659,41.8781136,-87.6297982
337117,40.6392666,-73.1842821
337292,37.7749295,-122.4194155
33758,44.2619309,-88.4153847
338020,38.8951118,-77.0363658
338159,42.8864468,-78.8783689
338222,33.5386523,-112.1859866
338570,33.4941704,-111.9260519
338608,40.740389,-73.983385
338845,38.8951118,-77.0363658
33943,35.1495343,-90.0489801
339470,40.735657,-74.1723667
33969,41.8781136,-87.6297982
33979,38.8048355,-77.0469214
340251,33.6534427,-84.4493725
341425,33.4483771,-112.0740373
341904,33.4941704,-111.9260519
342039,33.4483771,-112.0740373
342050,33.4941704,-111.9260519
342051,33.4483771,-112.0740373
342066,33.4222685,-111.8226402
342106,33.3528264,-111.789027
342110,33.4483771,-112.0740373
342135,33.4483771,-112.0740373
342142,33.4483771,-112.0740373
342151,33.4483771,-112.0740373
342216,33.4483771,-112.0740373
